UPC,Count,Type,VaryingFields
9556167230169,4,VARIATION,"{'ITEM': ['HWA TAI SUGAR CRACKER 300GM', 'HWA TAI SUGAR CRACKERS 380GM', 'HWA TAI CLASSIC SUGAR CALCIUM CRACKER 300G INPACK 60GM', 'HWA TAI SUGAR CRACKER 270GM'], 'NRMSIZE': ['NONE', '380GM', '270GM', '300GM']}"
9556167230213,3,VARIATION,"{'ITEM': ['HWA TAI CRACKERS SIANG- CREAM CRACKER 450 GM', 'HWA TAI PL.SWEET SIANG SIANG 450 GM', 'HWA TAI SIANG SIANG CREAM CRACKERS PACK 400 GM'], 'NRMSIZE': ['400GM', '450GM']}"
9556167230268,3,VARIATION,"{'ITEM': ['HWA TAI SUGAR CRACKERS 165GM', 'HWA TAI SUGAR CRACKERS 220G', 'HWA TAI SUGAR CRACKERS 180GM'], 'NRMSIZE': ['180GM', '165GM', '220GM'], 'VARIANT': ['NONE', 'SUGAR']}"
9556167230282,3,VARIATION,"{'ITEM': ['HWA TAI NAIYU JAGUNG 350 GM', 'HWA TAI NAIYU JAGUNG 270GM', 'HWA TAI CLASSIC BISKUT JAGUNG 300GM'], 'NRMSIZE': ['350GM', '270GM', '300GM']}"
9556167230329,2,VARIATION,"{'ITEM': ['HWA TAI PL.SWEET MELKY SHORTIES 150 GM', 'HWA TAI MELKY SHORTIES 100GM'], 'NRMSIZE': ['100GM', '150GM']}"
9556167230398,2,VARIATION,"{'ITEM': ['HWA TAI CUSTARD CREAM 100GM', 'HWA TAI CUSTARD CREAM S/WICH BISCUITS FREE CHOLESTEROL 100GM']}"
9556167230527,2,VARIATION,"{'ITEM': ['HWA TAI WAFFLER CHOC CREAM 100G', 'HWA TAI WAFFLE CHOCO CREAM COOKIES 120 GM'], 'NRMSIZE': ['100GM', '120GM']}"
9556167230701,3,VARIATION,"{'ITEM': ['LUXURY ORIGINAL CRACKER 223G', 'HWA TAI LUXURY ORI CRACKERS 185GM', 'HWA TAI LUXURY CRACKER ORIGINAL 18.5GMX12 222GM'], 'MPACK': ['X1', 'X12'], 'NRMSIZE': ['223GM', '185GM', '18.5GM']}"
9556167230718,4,VARIATION,"{'ITEM': ['LUXURY VEGE CRACKER 223G', 'HWA TAI LUXURY VEGETABLE CRACKERS 15X22.2GM 333 GM', 'HWA TAI LUXURY VEGE CRACKERS 185G', 'LUXURY CRACKER VEGETABLE 222GM(18.5GM X 12)'], 'MPACK': ['X1', 'X15', 'X12'], 'NRMSIZE': ['NONE', '22.2GM', '185GM'], 'VARIANT': ['VEGE', 'NONE']}"
9556167230565,3,VARIATION,"{'ITEM': ['HWA TAI CLASSIC VEGETABLE CALCIUM CRACKER 300G', 'HWA TAI MINI CRACKERS 400G', 'HWA TAI MINI CRACKER VEGETABLE 350 GM'], 'NRMSIZE': ['350GM', '400GM', '300GM'], 'VARIANT': ['VEGE CALCIUM', 'VEGE', 'ORIGINAL']}"
9556167230572,2,VARIATION,"{'ITEM': ['HWA TAI MINI CRACKERS PERISA MENTEGA 350GM', 'HWA TAI MINI CRACKER ORIGINAL 350 GM'], 'VARIANT': ['ORIGINAL', 'BUTTER']}"
9556167230602,3,VARIATION,"{'ITEM': ['HWA TAI MINI CRACKER CHEESE 350 GM', 'HWA TAI MINI CRACKER CHEESE 350G', 'HWA TAI CHEESE MINI CRACKERS 400G'], 'NRMSIZE': ['350GM', '400GM']}"
9556167230824,2,VARIATION,"{'ITEM': ['HT COFFEE MARIE 180GM', 'HWA TAI COFFEE MARIE 165GM'], 'BRAND': ['HWA TAI', 'HT'], 'NRMSIZE': ['180GM', '165GM']}"
9556167231135,2,VARIATION,"{'ITEM': ['HWA TAI LUXURY VEGE CRACKER LEMON 260GM (20GM X 13)', 'HWA TAI LUXURY CREAM SANDWICH LEMON 200GM (20GM X 10)'], 'MPACK': ['X13', 'X10']}"
9556167450093,3,VARIATION,"{'ITEM': [""HWA TAI PALMER'S PL.SWEET DUCHESS 130 GM"", 'HWA TAI DUCHESS FREE CHOLESTROL & TRANS FAT COOKIES P/PCK 130GM', 'HERH FUAH PL.SWEET DUCHESS PALMERS COOKIES 130 GM'], 'BRAND': ['HERH FUAH', 'HWA TAI']}"
9556167671375,3,VARIATION,"{'ITEM': ['DLITE PESTA MARIE 800 GM', 'PESTA BISCUIT MARIE BESAR 700G', 'PESTA BISCUIT MARIE BESAR 800G'], 'BRAND': ['D-LITE', 'PESTA'], 'NRMSIZE': ['700GM', '800GM']}"
9556167671382,2,VARIATION,"{'ITEM': ['PESTA BISKUT LEMAK 700GM', 'PESTA BISKUT LEMAK 800GM'], 'NRMSIZE': ['700GM', '800GM']}"
9556167671597,3,VARIATION,"{'ITEM': ['HT PESTA TAWAR KECIL 420G', 'PESTA TAWAR KECIL FREE 20% 420G+84G 504GM', 'PESSTA TAWAR KECIL 500GM'], 'BRAND': ['PESTA', 'HT'], 'NRMSIZE': ['420GM', '500GM']}"
9556167671603,2,VARIATION,"{'ITEM': ['PESSTA BISKUT MASIN 500GGM', 'PESTA BISKUT MASIN 420GM'], 'NRMSIZE': ['420GM', '500GM']}"
9556167671757,2,VARIATION,"{'ITEM': ['PESTA MINI MARIE 500GM', 'PESTA MINI MARIE 420G'], 'NRMSIZE': ['420GM', '500GM']}"
9556167671795,2,VARIATION,"{'ITEM': ['PESTA CREAM SANDWICH 410G CHOC COOKIES', 'HWA TAI CHOC CREAM COOKIES 450G'], 'BRAND': ['HWA TAI', 'PESTA'], 'NRMSIZE': ['410GM', '450GM'], 'VARIANT': ['CHOCO', 'CREAM']}"
9556167671801,2,VARIATION,"{'ITEM': ['PESTA PANDAN CREAM 450GM', 'PESTA CREAM SANDWICH PANDAN CREAM 410G'], 'NRMSIZE': ['410GM', '450GM']}"
9556167671818,2,VARIATION,"{'ITEM': ['PESTA CREAM SANDWICH OAK VANILLA 410G', 'PESTA OAK VANILLA 450GM'], 'NRMSIZE': ['410GM', '450GM']}"
9556167671849,2,VARIATION,"{'ITEM': ['PESTA HEBAT ASSORTED 510G', 'PESTA HEBAT ASSORTED 430G'], 'NRMSIZE': ['510GM', '430GM']}"
9556167780060,2,VARIATION,"{'ITEM': ['HWA TAI LUXURY C.S/WICH PEANUT EXT.331/3% 120 GM', 'HWA TAI LUXURY CREAM S/WICH PEANUT 6S X 20GM'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['80GM', '20GM']}"
9556167780121,3,VARIATION,"{'ITEM': ['HWA TAI LUXURY CREAM S/WICH CHOC 6S X 20GM', 'HWA TAI LUXURY CREAM SANDWICH CHOC 120G', 'HWA TAI LUXURY C.S/WICH CHOCOLATE EXT.33% INPACK 120 GM'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['120GM', '80GM', '20GM']}"
9556167780794,2,VARIATION,"{'ITEM': ['HWA TAI LUXURY CREAM SANDWICH PEANUTS 200GM (20GM X 10)', 'HWA TAI LUXURY VEG & PEANUT CRACKER 120G(20GM X 6)'], 'MPACK': ['X10', 'X6']}"
9556167782453,2,VARIATION,"{'ITEM': ['HWA TAI MINI VEGETABLE SQUARE 180GM', 'HWA TAI CRACKER SQR SRS VGE 165G'], 'NRMSIZE': ['180GM', '165GM']}"
9556167783153,2,VARIATION,"{'ITEM': ['HWA TAI GOLDEN FAMILY ASSORTED 525GM', 'HWA TAI GOLDEN ASSTORTED 505G'], 'NRMSIZE': ['525GM', '505GM']}"
9556167783320,2,VARIATION,"{'ITEM': ['LUXURY GOLDEN OATZ 160G', 'HWA TAI GOLDEN OATZ 320GM'], 'NRMSIZE': ['160GM', '320GM'], 'VARIANT': ['NONE', 'OAT']}"
9556184300029,2,VARIATION,"{'ITEM': ['SHOON FATT BIG MARIE BISCUIT 265 GM', 'SHOON FATT BIG MARIE BISCUIT 300 GM'], 'NRMSIZE': ['265GM', '300GM']}"
9556184100162,3,VARIATION,"{'ITEM': ['SHOON FATT 111 CRM CRACKER S/P 730GM(146GM X 5)', 'SHOON FATT KRIM KRAKER ISTIMEWA 700G', 'SHOON FATT 111 CREAM CRACKER SPECIAL PACK 800GM'], 'MPACK': ['X1', 'X5'], 'NRMSIZE': ['800GM', '146GM', '700GM']}"
9556184100179,3,VARIATION,"{'ITEM': ['SHOON FATT BIG MARIE (111) 730G PCS(146GM X 5)', 'SF 111 BIG MARIE 730G', 'SHOON FATT 111 MARIE BISCUIT 730 GM(146GM X 5)'], 'MPACK': ['X1', 'X5'], 'NRMSIZE': ['146GM', '730GM'], 'VARIANT': ['NONE', 'COCOA']}"
9556184100209,2,VARIATION,"{'ITEM': ['SF 111 SUGAR CRACKER 730G', 'SHOON FATT SUGAR CRACKER 730GM(146GM X 5)'], 'MPACK': ['X1', 'X5'], 'NRMSIZE': ['146GM', '730GM']}"
9556184500023,2,VARIATION,"{'ITEM': ['SHOON FATT SUGAR CRACKERS 400 GM', 'SHOON FATT CRACKER SUGAR CROQUET AU SUCRE 500 GM'], 'NRMSIZE': ['400GM', '500GM']}"
9556184180003,2,VARIATION,"{'ITEM': ['SHOON FATT CHEESE CRACKER 100G', 'SHOON FATT CHEESE CRACKERS 120 GM'], 'NRMSIZE': ['120GM', '110GM']}"
9556184200220,2,VARIATION,"{'ITEM': ['SHOON FATT POP CORN CRACKERS 200 GM', 'SHOON FATT CRACKER POPCORN 175G'], 'NRMSIZE': ['200GM', '175GM'], 'VARIANT': ['POPCORN', 'CORN']}"
9556184220013,2,VARIATION,"{'ITEM': ['SHOON FATT CREAM CRACKER 136G', 'SHOON FATT CREAM CRACKER 180G'], 'NRMSIZE': ['136GM', '180GM']}"
9556184220037,2,VARIATION,"{'ITEM': ['SHOON FATT MARIE SPECIAL 156G', 'SHOON FATT PL.SWEET MARIE BISCUIT 175 GM'], 'NRMSIZE': ['175GM', '156GM']}"
9556184220044,3,VARIATION,"{'ITEM': ['SHOON FATT MEFAR COFFEE SANDWICH 120GM(20GM X 6) EXTRA 20G 140GM', 'SHOON FATT MEFAR COFFEE BISCUIT 160 GM', 'SHOON FATT MEFAR COFFEE SANDWICH 120GM(20GM X 6)'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['160GM', '20GM']}"
9556184220068,4,VARIATION,"{'ITEM': ['SF LEMON PUFF SANDWICH120G+20G', 'SHOON FATT LEMON PUFF SANDWICH 120GM(20GM X 6) EXTRA 20GM 140GM', 'SHOON FATT LEMON PUFF 160GM', 'MEFAR LEMON SANDWICH 114GM'], 'BRAND': ['SHOON FATT', 'SF'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['120GM', '160GM', '114GM', '20GM']}"
9556184220075,3,VARIATION,"{'ITEM': ['MEFAR CORN SANDWICH 120GM', 'SHOON FATT CORN SANDWICH 120GM (15GM X 8)', 'SHOON FATT CORN SANDWICH EXTRA 20G (120G+20G) 140G'], 'MPACK': ['X1', 'X8'], 'NRMSIZE': ['120GM', '15GM']}"
9556184220099,4,VARIATION,"{'ITEM': ['SHOON FATT CHOC SANDWICH 120G(20GM X 6)', 'SHOON FATT CHOCOLATE SANDWICH 120GM(20GM X 6) EXTRA 20GM 140GM', 'SHOON FATT CHOCOLATE CREAM 160GM', 'SHOON FATT MEFAR CHOCOLATE SANDWICH 114GM'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['160GM', '114GM', '20GM']}"
9556184220112,4,VARIATION,"{'ITEM': ['SHOON FATT MEFAR COCOA SANDWICH 120GM(20GM X 6)', 'SHOON FATT MEFAR COCOA BISCUIT 160G', 'SHOON FATT MEFAR COCOA SANDWICH 120GM(20GM X 6) EXTRA 20G 140GM', 'SHOON FATT MEFAR COCOA FLAVOURED SANDWICH 111G'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['NONE', '160GM', '20GM'], 'VARIANT': ['NONE', 'COCOA']}"
9556184300036,2,VARIATION,"{'ITEM': ['SHOON FAT COCOA MARIE 265G', 'SHOON FATT LARGE COCOA MARIE 300GM'], 'NRMSIZE': ['265GM', '300GM']}"
9556291509032,2,VARIATION,"{'ITEM': ['QUAKER OAT COOKIES RAISIN 100G', 'QUAKER OATS COOKIES RAISIN 108GM'], 'NRMSIZE': ['100GM', '108GM']}"
9556291800887,2,VARIATION,"{'ITEM': ['TATAWA ASST CHOC&BUTTER COOKIES 128G', 'TATAWA DANISH SELECTION TRADITIONAL BUTTER COOKIES 140GM'], 'NRMSIZE': ['128GM', '140GM'], 'VARIANT': ['BUTTER', 'BUTTER CHOCOLATE']}"
9556296204086,2,VARIATION,"{'ITEM': [""MUM'S BAKE C/C ALMOND 150G"", ""MUM'S COOKIES CHOCO CHIPS 150 GM""], 'VARIANT': ['ALMOND', 'CHOCOLATE CHIP']}"
9556345241079,2,VARIATION,"{'ITEM': ['MIAOW MIAOW BISKUT REMPAH 100GM', 'MIAOW MIAOW BISCUIT REM 120GM'], 'NRMSIZE': ['100GM', '120GM'], 'VARIANT': ['NONE', 'REMPAH']}"
9556345282126,2,VARIATION,"{'ITEM': ['MIAOW MIAOW CASHEWNUTS COOKIES 70GM', 'MIAOW2 CASHEWNUTS COOKIES 80GM'], 'NRMSIZE': ['80GM', '70GM']}"
9556348101233,2,VARIATION,"{'ITEM': ['SK MAZOLA KOKO COOKIES 750G', 'SK MAZOLA KOKO 700G'], 'NRMSIZE': ['700GM', '750GM']}"
9556390005602,2,VARIATION,"{'ITEM': ['LEE BISCUITS MARIE OILED 20 P X 30.5GM 610GM', 'LEE CRCKR MARIE 610GM'], 'MPACK': ['X20', 'X1'], 'NRMSIZE': ['610GM', '30.5GM']}"
9556390005787,2,VARIATION,"{'ITEM': ['LEE BUTTER COCONUT 544GM', 'LEE BUTTER COCONUT 510GM'], 'NRMSIZE': ['510GM', '544GM']}"
9556390008900,4,VARIATION,"{'ITEM': ['LEE CORN CRACKERS 340G', 'LEE CORN CRACKERS 330G', 'LEE CORN CRACKER P/PACK 400 GM', 'LEE CORN CRACKERS 360GM'], 'NRMSIZE': ['NONE', '400GM', '340GM', '330GM'], 'VARIANT': ['NONE', 'CORN']}"
9556390013331,2,VARIATION,"{'ITEM': ['LEE SPRAY CHEESE CRACKER 165GM', 'LEE SPRAY CHEESE CRACKERS 110G'], 'NRMSIZE': ['165GM', '110GM']}"
9556390015885,2,VARIATION,"{'ITEM': ['LEE COFFEE CREAM 600GM', 'LEE COFFEE CREAM RASA RIA 930GM'], 'NRMSIZE': ['600GM', '930GM']}"
9556390035326,2,VARIATION,"{'ITEM': ['LEE BISCUITS RASA RIA CREAM S/WICH LEMON PUFF 810GM', 'LEE BISCUITS LEMON PUFF 20S X 25GM'], 'MPACK': ['X20', 'X1'], 'NRMSIZE': ['810GM', '25GM']}"
9556390053337,3,VARIATION,"{'ITEM': ['LEE ORIGINAL CRACKERS 330GX12', 'LEE CRAKERS ORIGINAL 330GM', 'LEE ORIGINAL CRACKERS 400GM'], 'MPACK': ['X1', 'X12'], 'NRMSIZE': ['400GM', '330GM']}"
9556390178160,3,VARIATION,"{'ITEM': ['LEE CRACKERS SUGAR 330G X 12', 'LEE SUGAR CRACKER 330 GM', 'LEE SUGAR CRACKERS 340G'], 'MPACK': ['X1', 'X12'], 'NRMSIZE': ['340GM', '330GM'], 'VARIANT': ['NONE', 'SUGAR']}"
9556390236587,2,VARIATION,"{'ITEM': ['LEE GOLDEN DEW 700G', 'LEE GOLDEN DEW 520GM'], 'NRMSIZE': ['700GM', '520GM']}"
9556390285066,2,VARIATION,"{'ITEM': ['LEE ORIGINAL CRACKERS 130GM (21.67GM X 6)', 'LEE BISCUIT ORIGINAL CRACKER 100G'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['100GM', '21.67GM']}"
9556439880450,3,VARIATION,"{'ITEM': ['MUNCHY PL.SWEET MARIE BISCUIT 300 GM', 'MUNCHYS MARIE BISCUITS 300GM', ""MUNCHY'S PL.SWEET FULL CREAM MILK MARIE P/PACK 300 GM""], 'VARIANT': ['ORIGINAL', 'CAPPUCINO']}"
9556439890787,2,VARIATION,"{'ITEM': ['MUNCHYS FUNMIX BIG VALUE 900G', 'MUNCHY FUNMIX ASSORTED 1KG'], 'NRMSIZE': ['900GM', '1000GM']}"
9556439880979,2,VARIATION,"{'ITEM': ['MUNCHYS CREAM CRACKER 300GM(25GM X 12)', 'MUNCHY CREAM CRACKER 420GM'], 'MPACK': ['X1', 'X12'], 'NRMSIZE': ['420GM', 'NONE']}"
9556439881297,3,VARIATION,"{'ITEM': ['MUZIC VANILLA WAFER BITES 180GM', ""MUNCHY'S MUZIC VANILLA WAFER CUBES180GM"", ""MUNCHY'S MUZIC VANILLA 200GM""], 'NRMSIZE': ['200GM', '180GM']}"
9556439891715,2,VARIATION,"{'ITEM': [""MUNCHY'S TOPMIX ASSORTED BISCUITS BIG VALUE 1KG"", 'MUNCHYS TOPMIX BIG VALUE 900G'], 'NRMSIZE': ['900GM', '1000GM']}"
9556439882003,2,VARIATION,"{'ITEM': ['MUNCHYS LEXUS PEANUT BUTTER 190GM(19GM X 10)', ""MUNCHY'S LEXUS FAMILY PACK PEANUT SANDWICH 225 GM""], 'MPACK': ['X1', 'X10'], 'NRMSIZE': ['NONE', '225GM'], 'VARIANT': ['NONE', 'PEANUT BUTTER']}"
9556439882331,3,VARIATION,"{'ITEM': [""MUNCHY'S VEGE CRACKER 330G"", ""MUNCHY'S THE ORIGINAL VEGE CRACKERS 390GM (130GM X3)"", 'MUNCHYS VEGE CRACKERS 330GM EXTRA 60GM 390GM (130GM X3)'], 'MPACK': ['X1', 'X3'], 'NRMSIZE': ['NONE', '130GM', '330GM'], 'VARIANT': ['VEGE', 'NONE']}"
9556439882638,4,VARIATION,"{'ITEM': [""MUNCHY'S MUZIC WAFER CHUNKY HAZELNUT CHOCOLATE 150GM"", ""MUNCHY'S MUZIC NUSS HAZELNUT TANGO 150GM"", 'MUNCHYS MUZIC NUSS HAZELNUT TANGO CHOCO FILLED WAFERS 180GM', 'MUZIC NUSS CHOCOLATE 150GM'], 'NRMSIZE': ['180GM', '150GM'], 'VARIANT': ['HAZELNUT', 'HAZELNUT CHUNKY']}"
9556439884069,5,VARIATION,"{'ITEM': [""MUNCHY'S LEXUS CHOCOLATE CREAM CHOCO COATED CREAM BISCUIT 80GM"", 'MUNCHYS LEXUS CHOCO COATED CREAM BISCUITS BOX 100GM (20GM X 5)', 'MUNCHY MINI CHOCOLATE COATED ROMEO 100GM', 'LEXUS SALTED VANILLA SANDWICH 76GM (19G X 4)', 'MUNCHYS LEXUS CHO COAT 80GM'], 'BRAND': ['LEXUS', ""MUNCHY'S""], 'MPACK': ['X1', 'X5', 'X4'], 'NRMSIZE': ['100GM', '80GM', 'NONE', '20GM'], 'VARIANT': ['CHOCOLATE', 'CHOCOLATE CREAM', 'NONE']}"
9556439885141,3,VARIATION,"{'ITEM': ['MUNCHYS OAT KRUNCH SBERRY N BLKCURRANT EXTRA 33% 156G(26GMX6)+52G 208G', 'MUNCHYS OAT KRUNCH STRAWBERRY� BLACKCURRANT PACK 208GM(26GM X 8)', 'OAT KRUNCH STRAWBERRY & BLACKCURRANT 208GM (26GMX8)FOC OK SB (26GMX2)'], 'MPACK': ['X8', 'X6']}"
9556439885158,3,VARIATION,"{'ITEM': ['MUNCHYS OATKRUNCH S/BERRY&B/CURR 390G(15X26GM)', 'MUNCHY OAT KRUNCH STRAWBERRY BC (26GMX16) XTR2 416GM INPACK 52G (468G)', 'MUNCHYS OAT KRUNCH STRAWBERRY N BLACKCURRANT 416 GM(26GM X 16)'], 'MPACK': ['X16', 'X15'], 'NRMSIZE': ['NONE', '26GM'], 'VARIANT': ['NONE', 'STRAWBERRY & BLACKCURRANT']}"
9556439885172,2,VARIATION,"{'ITEM': ['MUNCHYS OAT KRUNCH DARK CHOCOLATE 26GMX16S 416 GM', 'MUNCHYS OATKRUNCH DARK CHOCO 390G(15X26GM)'], 'MPACK': ['X16', 'X15']}"
9556439885196,2,VARIATION,"{'ITEM': ['MUNCHYS OATKRUNCH CHUNKY H/NUT 390G(15X26GM)', 'MUNCHYS OAT KRUNCH CHUNKY ORGANIC HAZELNUT 26GMX16S 416 GM'], 'MPACK': ['X16', 'X15']}"
9556439887305,2,VARIATION,"{'ITEM': ['MUNCHYS FUNMIX BIG VALUE 6SX900G', ""MUNCHY'S LEXUS MINI CRACKER PEANUT BUTTER 45 GM""], 'BRAND': [""MUNCHY'S"", 'LEXUS'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['45GM', '900GM'], 'VARIANT': ['ASSORTED', 'PEANUT BUTTER']}"
9556439889248,2,VARIATION,"{'ITEM': [""MUNCHY'S LEXUS CHOCO CREAM (11X38G)418GM"", 'LEXUS CHOCOLATE SANDWICH 12PK X 38G (456GM)'], 'MPACK': ['X11', 'X12']}"
9556439889262,3,VARIATION,"{'ITEM': ['MUZIC WAFER BITES HAZELNUT 150G X 2', 'MUNCHYS MZC H/NUTS BITES 180GMX2S PR', 'MUZIC HAZELNUT WAFER BUY 2 FREE 1 3X180GM'], 'NRMSIZE': ['180GM', '150GM']}"
9556439889521,2,VARIATION,"{'ITEM': ['MUNCHYS LEXUS CHOCOLATE SANDWICH 190GM(19GM X 10) INPACK 38GM', 'LEXUS CHOC SANDWICH (10S X 19G) 190GM'], 'NRMSIZE': ['NONE', '19GM'], 'VARIANT': ['NONE', 'CHOCOLATE']}"
9556439889521BP2,2,VARIATION,"{'ITEM': ['LEXUS CHOC.SANDW 228G (19G X 10S) +20% 228GM', 'LEXUS CHO CHIP DARK CHO 2SX27G'], 'MPACK': ['X10', 'X2'], 'NRMSIZE': ['NONE', '19GM'], 'VARIANT': ['CHOCOLATE', 'NONE']}"
9556439889538,3,VARIATION,"{'ITEM': ['MUNCHYS LEXUS PEANUT BUTTER SANDWICH 190GM(19GM X 10) INPACK 38GM', 'MUNCHYS LEXUS PEANUT BUTTER SWICH (CONTEST WIN T.VOU) 190G(19GX10)', 'LEXUS PEANUT BUTTER 190G (10SX19GM)'], 'NRMSIZE': ['NONE', '19GM'], 'VARIANT': ['NONE', 'PEANUT BUTTER']}"
9556439889545,2,VARIATION,"{'ITEM': ['MUNCHY LEXUS CHEESE SANDWICH 228G', 'MUNCHYS LEXUS CHEESE SANDWICH 190GM(19GM X 10) INPACK 38GM'], 'MPACK': ['X1', 'X10'], 'NRMSIZE': ['NONE', '228GM'], 'VARIANT': ['NONE', 'CHEESE']}"
9556439889583,2,VARIATION,"{'ITEM': ['MUNCHYS LEXUS PNUT BUTTER SWICH (11X38G)418GM', 'LEXUS CREAM SANDWICH PEANUT BUTTER 12PK X 38G (456GM)'], 'MPACK': ['X11', 'X12']}"
9556439889668,2,VARIATION,"{'ITEM': ['MUNCHYS OATKRUNCH CHUNKY STRAWBERRY & BLACKCURRANT 390G (15X26G)', 'MUNCHYS OAT KRUNCH STWNB/CURRANT 416GM(26GM X 16)'], 'MPACK': ['X16', 'X15']}"
9556439889682,2,VARIATION,"{'ITEM': ['MUNCHY OAT KRUNCH HAZELNUT (26GMX16) XTR2 416 GM INPACK 52 GM (468 GM)', 'OAT KRUNCH CHUNKY HAZELNUT 16S+2SX26GM 468GM']}"
9556439890060,2,VARIATION,"{'ITEM': ['MUNCHYS LEXUS PEANUT BUTTER SWICH 12X38GM (CTEST WIN T.VOUCHERS) 456G', 'LEXUS PEANUT BUTTER SANDWICH 456 GM (38GMX12) INPACK 76GM (38GMX2)']}"
9556439890367,2,VARIATION,"{'ITEM': ['MUNCHYS WHEAT CRACKER 276G (12X23GM)', 'MUNCHYS WHEAT CRACKERS 322GM(23GM X 14)'], 'MPACK': ['X14', 'X12'], 'NRMSIZE': ['NONE', '23GM']}"
9556439890374,2,VARIATION,"{'ITEM': ['MUNCHYS CHOC CRACKER S/WICH 258G (43GMX6)', 'MUNCHYS CHOCOLATE SANDWICH 300GM (43GM X7)'], 'MPACK': ['X6', 'X7'], 'NRMSIZE': ['43GM', 'NONE'], 'VARIANT': ['CHOCOLATE', 'NONE']}"
9556439890640,2,VARIATION,"{'ITEM': ['MUZIC CHOCO WAFER BITES CNY PACK 2X180G', 'MUZIC CHOCOLATE WAFER BITES (VALUE PACK) 180GMX2']}"
9556439890657,4,VARIATION,"{'ITEM': ['MUZIC HAZELNUT WAFER CHUNKY (VALUE PACK) 150GMX2', 'MUNCHYS MUZIC CHUNKY PEANUT HAZELNUT CHOCO WAFER 180GX2S', 'MUZIC HAZELNUT WAFER CHUNKY CNY2020 [SIZE:150 G X 2]', 'MUZIC HAZELNUT WAFER CHUNKY CNY 150GMX2'], 'NRMSIZE': ['180GM', '150GM']}"
9556439890664,2,VARIATION,"{'ITEM': ['MUNCHYS LEXUS CHOCO COAT S/WICH 360G(18S X 20GM)', 'LEXUS CHOCO COATED CHOCOLATE 400GM (20S X 20GM)'], 'MPACK': ['X20', 'X18']}"
9556439890763,3,VARIATION,"{'ITEM': ['OAT KRUNCH NUTTY CHOCOLATE (16S+2S) 468GM (26GM X 16+2)', 'MUNCHYS OATKRUNCH NUTTY CHOCO 390GM(15X26GM)', 'OAT KRUNCH NUTTY CHOCOLATE 416 GM(26GM X 16)'], 'MPACK': ['X16', 'X15'], 'NRMSIZE': ['NONE', '26GM'], 'VARIANT': ['NONE', 'NUTTY CHOCOLATE']}"
9556439891531,4,VARIATION,"{'ITEM': ['MUNCHYS LEXUS CHOC CREAM SANDWICH 12*38G', 'LEXUS CHOCOLATE SANDWICH 570GM (38GMX15)', 'LEXUS CHOCOLATE SANDWICH 608G', 'MUNCHYS LEXUS CHOCO CREAM 608G (16X38G)'], 'MPACK': ['X1', 'X16', 'X15', 'X12'], 'NRMSIZE': ['608GM', '38GM']}"
9556439891548,2,VARIATION,"{'ITEM': ['LEXUS PEANUT BUTTER SANDWICH 570GM (38GMX15)', 'LEXUS PEANUT BUTTER 608 GM'], 'MPACK': ['X1', 'X15'], 'NRMSIZE': ['608GM', '38GM']}"
9556439892040,2,VARIATION,"{'ITEM': ['LEXUS CHOCOLATE SANDWICH 76GM (19G X 4)', 'LEXUS CHOCOLATE SANDWICH 95GM (19GM X 5S)'], 'MPACK': ['X5', 'X4']}"
9556439892057,2,VARIATION,"{'ITEM': ['LEXUS PEANUT BUTTER CREAM SANDWICH 95GM(19GM X 5S)', 'LEXUS PEANUT BUTTER SANDWICH 76GM (19G X 4)'], 'MPACK': ['X5', 'X4']}"
9556439892965,2,VARIATION,"{'ITEM': ['LEXUS CHOCOLATE COATED SANDWICH 500GM (20GMX25)', 'LEXUS CHOCO COATED CHOCOALATE(20SX26GM) 520GM'], 'MPACK': ['X20', 'X25'], 'NRMSIZE': ['20GM', '26GM']}"
9556439892972,2,VARIATION,"{'ITEM': ['MUNCHYS CHEERMIX ASSORTED BISCUITS VALUE PACK 500G', ""MUNCHY'S CHEERMIX ASSORTED 508GM""], 'NRMSIZE': ['500GM', '508GM']}"
9556439893023,2,VARIATION,"{'ITEM': ['LEXUS SALTED CHOCOLATE SANDWICH 456GM (12 X 38GM)', 'MUNCHYS LEXUS SALTED CHOC SANDWICH 418G(11X38GM)'], 'MPACK': ['X11', 'X12']}"
9556439893030,2,VARIATION,"{'ITEM': ['LEXUS SALTED VANILLA SANDWICH 456GM (12 X 38GM)', 'MUNCHYS LEXUS SALTED VANILLA S/WICH (11X38G)418GM'], 'MPACK': ['X11', 'X12']}"
9556439893788,2,VARIATION,"{'ITEM': [""MUNCHY'S CREAM-O ORIGINAL COOKIES EXTRA VALUE 119GM + 17G (136G)"", 'CREAM-O COOKIE ORIGINAL 119G']}"
9556466206568,2,VARIATION,"{'ITEM': ['MORRIS POCKET ROLL CHOCOLATE 450GM', 'VIKI POKET ROLL CHOC 508G'], 'BRAND': ['MORRIS', 'VIKI'], 'NRMSIZE': ['450GM', '508GM']}"
